,ID_REF,CB-C-1,CB-C-4,CB-C-5,CB-C-6,CB-C-7,CB-C-8,CB-C-9,CB-C-10,CB-SA-1,CB-SA-2,CB-SA-3,CB-SA-4,CB-SA-5,CB-SA-6,CB-SA-7,CB-SA-8,CB-SA-11
8975,ENSG00000147601,33,29,53,51,16,24,47,30,47,45,67,71,57,25,98,105,32
8976,ENSG00000147604,9697,6078,10461,6313,3667,5405,7572,4597,7947,8090,10227,2947,10806,3943,10730,19843,7623
8977,ENSG00000147606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
8978,ENSG00000147613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8979,ENSG00000147614,0,4,1,1,1,0,1,8,2,0,1,1,0,1,5,13,5
8980,ENSG00000147642,4,0,0,8,0,0,1,1,3,2,1,2,3,1,0,2,0
8981,ENSG00000147647,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0
8982,ENSG00000147649,215,92,138,227,90,142,189,355,159,214,172,256,258,80,269,350,188
8983,ENSG00000147650,13,4,34,8,1,3,5,4,9,6,6,5,22,6,9,54,7
8984,ENSG00000147654,47,26,75,121,23,35,56,27,95,59,56,97,62,31,90,140,65
8985,ENSG00000147655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8986,ENSG00000147669,289,89,486,238,55,123,193,70,220,205,150,81,170,82,268,267,168
8987,ENSG00000147676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,ENSG00000147677,519,518,842,434,171,297,573,181,485,317,480,552,378,382,565,1017,289
8989,ENSG00000147679,27,24,82,53,18,27,40,40,88,51,46,69,57,11,88,129,32
8990,ENSG00000147684,1043,619,1843,499,422,424,849,543,765,457,616,745,580,591,959,1640,350
8991,ENSG00000147687,61,38,76,42,19,23,42,31,44,61,35,40,65,40,48,138,75
8992,ENSG00000147689,171,48,126,708,73,10,91,13,804,41,23,123,40,24,61,97,91
8993,ENSG00000147697,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8994,ENSG00000147724,0,2,3,4,0,3,4,0,5,0,3,3,0,0,0,1,1
8995,ENSG00000147789,83,76,154,51,33,56,105,57,86,53,84,138,125,88,134,257,68
8996,ENSG00000147799,16,1,29,4,0,1,2,1,1,0,1,1,0,1,1,11,2
8997,ENSG00000147804,269,262,511,199,172,170,247,637,221,151,256,139,106,199,235,1204,271
8998,ENSG00000147813,135,241,588,518,538,888,297,1524,283,1413,773,1710,703,824,1181,800,980
8999,ENSG00000147852,24,2,32,2,2,1,8,8,3,0,3,4,8,2,10,6,4
9000,ENSG00000147853,105,12,215,37,11,26,55,14,50,43,51,36,34,32,58,124,40
9001,ENSG00000147854,92,51,137,166,34,80,147,40,133,59,123,116,130,66,134,209,123
9002,ENSG00000147862,9,1,8,1,1,1,0,1,1,1,1,0,0,0,2,19,1
9003,ENSG00000147869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,ENSG00000147872,80,126,125,156,84,138,221,99,238,123,119,333,221,157,146,1619,114
9005,ENSG00000147873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006,ENSG00000147874,17,10,22,21,5,12,23,7,15,12,15,24,22,8,25,40,21
9007,ENSG00000147883,22,0,54,6,1,3,17,1,2,3,6,8,24,8,14,19,2
9008,ENSG00000147885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9009,ENSG00000147889,1934,7,4064,6,11,6,3,11,0,4,12,81,9,7,11,41,3
9010,ENSG00000147894,38,35,54,35,13,59,99,9,58,44,60,140,85,30,153,102,72
9011,ENSG00000147896,0,0,0,0,0,0,1,2,0,1,0,5,1,0,0,0,0
9012,ENSG00000147905,97,67,145,129,56,77,122,79,98,62,155,161,108,71,144,316,101
9013,ENSG00000147912,8,9,38,5,3,9,11,10,20,5,16,16,6,7,21,73,5
9014,ENSG00000147955,280,139,468,456,169,217,336,299,290,185,227,415,257,250,340,1368,191
9015,ENSG00000147996,96,34,129,105,46,68,148,48,73,50,67,235,74,57,233,241,106
9016,ENSG00000148019,21,10,32,13,5,10,16,6,8,14,12,27,17,15,43,57,13
9017,ENSG00000148053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9018,ENSG00000148057,22,26,54,84,35,32,89,63,62,54,62,138,25,33,78,158,38
9019,ENSG00000148082,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9020,ENSG00000148090,278,55,246,267,79,60,107,120,261,128,126,92,153,76,119,143,139
9021,ENSG00000148110,85,44,158,79,34,69,250,54,192,89,81,112,129,94,219,206,215
9022,ENSG00000148120,52,17,75,23,18,22,23,39,28,10,18,44,30,14,25,173,23
9023,ENSG00000148123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,ENSG00000148136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,ENSG00000148143,5,1,10,1,5,2,11,1,5,6,1,1,5,6,1,11,2
9026,ENSG00000148153,50,29,80,45,29,34,78,28,35,45,65,102,60,34,64,106,45
9027,ENSG00000148154,159,37,252,71,44,35,113,90,183,94,50,71,68,27,409,203,135
9028,ENSG00000148156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9029,ENSG00000148158,19,21,29,14,10,29,35,14,27,20,34,46,58,31,44,44,30
9030,ENSG00000148175,1349,1466,2382,5500,1651,767,1568,3609,4123,1470,787,952,720,1416,1791,1880,1283
9031,ENSG00000148180,575,183,816,293,521,273,410,788,828,548,209,638,355,440,966,1427,695
9032,ENSG00000148187,73,66,116,91,43,68,102,64,109,73,92,107,88,79,126,325,72
9033,ENSG00000148200,6,3,7,3,3,6,10,6,7,4,5,14,6,6,10,17,16
9034,ENSG00000148204,1,1,3,1,1,1,1,0,0,2,1,4,1,1,1,5,1
9035,ENSG00000148215,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,ENSG00000148218,516,319,1135,3655,292,349,768,745,1067,740,728,255,546,327,665,573,559
9037,ENSG00000148219,17,9,30,14,4,8,12,14,7,6,6,31,7,6,17,33,7
9038,ENSG00000148225,6,3,11,9,2,3,7,5,7,3,7,3,3,2,8,8,4
9039,ENSG00000148229,359,160,578,252,95,179,285,151,197,163,234,293,235,174,293,528,186
9040,ENSG00000148248,426,144,808,168,114,253,349,148,257,201,227,311,347,156,445,762,211
9041,ENSG00000148288,173,192,233,262,352,285,311,398,251,339,296,352,330,313,821,446,338
9042,ENSG00000148290,245,356,432,298,347,213,518,282,245,196,422,441,366,337,547,811,263
9043,ENSG00000148291,186,151,375,231,168,103,249,273,298,158,303,252,197,298,263,558,73
9044,ENSG00000148296,72,49,106,45,33,32,75,44,85,31,55,93,55,52,87,179,72
9045,ENSG00000148297,2,2,13,4,5,6,19,19,13,14,9,13,10,16,26,3,6
9046,ENSG00000148300,120,81,215,84,49,71,117,84,86,69,111,152,78,102,138,300,71
9047,ENSG00000148303,11575,11641,19374,6691,5726,7222,12565,6435,8823,6369,10543,10639,10293,8550,13861,25128,5459
9048,ENSG00000148308,338,187,582,411,270,225,371,238,367,243,300,419,337,318,410,1093,301
9049,ENSG00000148331,70,56,127,135,66,84,124,57,123,70,108,132,98,96,168,217,95
9050,ENSG00000148334,164,133,256,106,97,167,224,117,184,122,366,227,180,187,277,549,137
9051,ENSG00000148335,123,77,222,69,30,64,136,39,64,53,113,107,88,67,89,232,44
9052,ENSG00000148337,685,373,1404,2223,673,705,814,1123,1244,1138,645,1060,856,804,901,2142,851
9053,ENSG00000148339,46,32,102,48,15,35,51,20,41,22,43,64,46,35,45,114,28
9054,ENSG00000148341,1773,1351,2317,2637,1755,2078,2925,1913,996,1710,1980,1054,1798,2145,1484,2593,1211
9055,ENSG00000148343,108,96,206,326,68,97,198,157,237,159,147,119,114,162,214,375,156
9056,ENSG00000148344,21,3,54,9,10,6,11,26,10,9,4,5,6,5,29,59,9
9057,ENSG00000148346,3943,416,5953,4885,10213,491,6098,27122,17146,8432,465,4079,1058,3062,19515,11842,6913
9058,ENSG00000148356,22,17,39,23,21,21,40,29,21,26,22,94,36,30,58,127,32
9059,ENSG00000148357,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
9060,ENSG00000148358,64,14,118,27,90,26,54,22,43,28,37,57,47,18,55,104,62
9061,ENSG00000148362,461,372,693,162,249,353,533,290,325,310,501,475,435,487,812,1493,283
9062,ENSG00000148377,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1
9063,ENSG00000148384,30,19,78,25,14,20,28,9,8,19,38,38,36,44,35,101,21
9064,ENSG00000148386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,ENSG00000148396,110,55,167,104,70,66,101,83,111,137,70,161,98,92,120,291,139
9066,ENSG00000148399,142,78,236,106,51,80,193,73,124,100,208,167,156,110,150,458,117
9067,ENSG00000148400,0,0,0,0,4,0,4,5,0,0,0,4,8,0,0,0,13
9068,ENSG00000148408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9069,ENSG00000148411,35,22,50,34,21,46,67,21,60,47,50,115,86,36,92,91,74
9070,ENSG00000148426,18,4,43,1,5,12,7,6,6,2,3,12,10,11,14,97,11
9071,ENSG00000148429,67,34,98,104,35,32,51,25,77,70,48,39,33,29,57,60,60
9072,ENSG00000148444,272,185,462,145,68,111,282,83,180,127,134,133,236,112,319,485,178
9073,ENSG00000148450,96,58,74,28,105,69,72,404,56,70,55,149,92,51,134,362,73
9074,ENSG00000148459,36,17,43,26,9,22,37,23,37,22,28,34,37,21,58,61,34
9075,ENSG00000148468,27,5,59,5,4,9,21,1,5,6,12,17,20,17,10,36,8
9076,ENSG00000148481,74,13,74,115,11,48,120,10,73,69,77,143,104,73,142,156,87
9077,ENSG00000148482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,ENSG00000148483,1,1,1,3,1,1,1,3,2,2,1,2,2,1,1,6,1
9079,ENSG00000148484,676,296,825,1251,683,554,552,1109,896,959,804,585,587,968,1068,1045,873
9080,ENSG00000148488,2,6,6,3,1,5,1,3,2,5,2,7,3,1,5,12,6
9081,ENSG00000148498,52,3,82,3,2,2,4,3,7,3,6,4,5,5,6,86,6
9082,ENSG00000148513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,ENSG00000148516,39,13,32,25,13,20,44,16,30,24,29,42,61,21,55,52,43
9084,ENSG00000148541,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0
9085,ENSG00000148572,205,119,243,205,97,141,237,130,341,162,130,529,293,180,404,288,285
9086,ENSG00000148584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9087,ENSG00000148600,1,2,2,3,3,3,1,0,1,5,3,4,3,10,4,6,3
9088,ENSG00000148602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,ENSG00000148604,0,0,0,0,2,0,0,3,2,0,0,6,1,0,0,1,0
9090,ENSG00000148606,26,7,55,15,8,14,24,10,19,16,17,27,27,12,20,45,19
9091,ENSG00000148634,75,46,101,68,39,44,86,59,72,71,55,114,128,32,131,161,99
9092,ENSG00000148655,35,14,37,25,28,7,79,47,44,19,28,42,28,11,26,101,33
9093,ENSG00000148660,224,145,335,150,129,195,312,164,273,176,195,590,311,162,367,499,267
9094,ENSG00000148671,75,1,252,2,2,0,0,0,0,3,20,2,3,2,23,154,77
9095,ENSG00000148672,247,167,370,107,96,155,248,101,183,164,195,311,233,129,303,421,214
9096,ENSG00000148677,2,0,5,0,1,0,2,0,0,0,0,2,1,0,0,3,0
9097,ENSG00000148680,1,0,1,2,1,3,1,2,0,1,1,5,2,1,1,7,1
9098,ENSG00000148688,127,81,221,100,32,50,114,38,77,52,37,114,71,38,88,186,73
9099,ENSG00000148690,99,19,40,46,10,20,49,19,46,26,27,50,37,12,44,55,35
9100,ENSG00000148700,331,229,394,291,93,344,608,94,370,249,551,627,843,165,925,704,514
9101,ENSG00000148702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,ENSG00000148704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,ENSG00000148719,197,107,321,268,173,169,251,174,298,207,192,390,218,171,273,402,200
9104,ENSG00000148730,303,185,342,368,176,271,347,224,353,318,270,450,299,212,400,422,295
9105,ENSG00000148734,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,3,1
9106,ENSG00000148735,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9107,ENSG00000148737,29,9,37,24,7,18,32,9,30,23,25,30,36,12,31,30,48
9108,ENSG00000148773,41,2,112,213,22,4,20,48,55,77,9,20,11,13,31,55,48
9109,ENSG00000148795,24,1,2,1,1,1,2,2,0,3,3,3,1,2,0,2,1
9110,ENSG00000148798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9111,ENSG00000148803,67,78,107,35,57,34,112,62,47,18,80,49,39,75,60,143,35
9112,ENSG00000148814,32,11,42,21,5,27,28,22,16,20,16,32,32,29,65,82,7
9113,ENSG00000148824,96,78,172,118,82,115,196,112,166,104,179,230,95,107,152,459,104
9114,ENSG00000148826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,ENSG00000148832,31,31,31,13,19,24,37,27,36,9,37,43,34,21,48,108,16
9116,ENSG00000148834,1199,851,1963,1220,773,745,866,715,1081,710,1214,1230,1027,843,1188,1700,506
9117,ENSG00000148835,16,11,42,25,6,10,18,8,19,10,16,18,15,5,23,33,14
9118,ENSG00000148840,76,28,132,66,32,45,70,41,64,42,44,121,70,56,54,245,50
9119,ENSG00000148841,123,94,238,461,125,123,238,141,555,173,103,347,201,166,286,396,219
9120,ENSG00000148842,26,4,57,23,7,14,9,19,39,10,14,26,17,6,29,47,14
9121,ENSG00000148843,35,13,54,17,16,24,46,18,22,35,48,45,46,20,38,91,32
9122,ENSG00000148848,3,0,5,1,0,1,0,0,1,1,0,3,1,1,1,6220,1
9123,ENSG00000148908,4826,3788,4927,5322,4756,3083,2921,1884,4088,2562,3220,1923,4507,3222,2431,2985,2320
9124,ENSG00000148925,67,62,105,50,29,61,101,79,97,64,48,111,92,54,160,172,104
9125,ENSG00000148926,222,114,294,82,98,135,215,91,182,171,82,523,88,127,261,1007,226
9126,ENSG00000148935,1,2,0,2,1,0,4,0,2,0,1,6,2,0,3,4,2
9127,ENSG00000148942,0,0,1,2,2,1,3,4,3,4,1,4,2,1,1,5,1
9128,ENSG00000148943,17,13,21,20,4,14,23,5,16,15,13,19,23,6,29,34,22
9129,ENSG00000148948,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2,0,0
9130,ENSG00000148950,23,13,60,17,8,29,36,10,43,9,5,20,24,11,7,49,5
9131,ENSG00000148965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,ENSG00000148985,111,52,165,114,69,109,180,94,127,104,90,199,154,93,190,400,134
9133,ENSG00000149016,63,33,98,50,42,46,77,49,56,58,89,94,75,43,89,238,52
9134,ENSG00000149021,17,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,13
9135,ENSG00000149043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
9136,ENSG00000149050,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9137,ENSG00000149054,3,1,2,2,0,1,3,0,1,1,3,1,3,2,1,6,4
9138,ENSG00000149084,65,36,100,45,36,62,103,38,59,62,39,166,71,28,123,128,178
9139,ENSG00000149089,113,29,130,57,15,41,60,23,63,30,46,45,34,30,84,111,67
9140,ENSG00000149090,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0
9141,ENSG00000149091,516,538,807,1037,568,896,1285,1096,945,917,896,1591,957,1349,1519,3300,1064
9142,ENSG00000149100,1117,1196,1829,786,392,804,1434,495,940,696,1017,1206,895,817,1375,2385,674
9143,ENSG00000149115,127,13,299,14,9,10,22,10,12,8,16,23,10,16,14,622,23
9144,ENSG00000149124,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
9145,ENSG00000149131,93,106,152,92,112,76,39,110,110,248,47,313,117,71,44,866,68
9146,ENSG00000149133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147,ENSG00000149136,337,96,666,217,101,111,207,146,190,168,145,250,209,134,199,596,138
9148,ENSG00000149150,153,76,205,653,268,150,268,263,320,249,126,117,138,168,254,229,156
9149,ENSG00000149177,75,45,102,38,35,77,112,30,107,113,62,211,160,50,145,149,166
9150,ENSG00000149179,183,79,286,153,73,67,189,81,124,114,125,219,106,101,135,381,93
9151,ENSG00000149182,228,160,327,451,190,198,383,173,345,235,235,468,296,243,367,632,192
9152,ENSG00000149187,132,66,129,142,106,131,268,83,133,88,204,291,253,96,265,279,171
9153,ENSG00000149196,134,77,282,109,36,59,100,75,146,49,122,85,85,71,133,229,57
9154,ENSG00000149201,1,0,6,2,3,1,1,6,6,0,4,6,1,0,3,9,0
9155,ENSG00000149212,1490,772,1763,1598,557,471,880,599,2346,476,976,1013,931,510,751,357,1497
9156,ENSG00000149218,133,63,238,302,61,47,75,61,227,72,84,92,64,64,84,88,87
9157,ENSG00000149231,19,6,14,15,6,9,20,4,18,8,20,36,48,4,34,38,48
9158,ENSG00000149243,12,12,11,7,3,1,9,2,16,1,3,8,5,11,3,31,6
9159,ENSG00000149256,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0
9160,ENSG00000149257,833,24,1651,50,19,17,40,49,44,34,41,30,66,30,43,629,63
9161,ENSG00000149260,33,27,43,62,47,35,55,67,24,73,20,98,33,26,41,32,71
9162,ENSG00000149262,109,61,161,111,55,58,123,115,116,86,84,172,109,94,130,254,108
9163,ENSG00000149269,337,300,425,522,256,410,473,580,681,457,388,1054,728,450,774,781,546
9164,ENSG00000149273,19482,19486,30745,10016,6170,11073,17368,12283,12831,9831,13732,12439,14098,11615,16000,41327,8449
9165,ENSG00000149289,3,2,4,1,1,1,2,0,2,0,1,3,2,1,3,3,3
9166,ENSG00000149292,11,13,33,13,15,4,45,14,31,19,31,66,81,18,46,54,12
9167,ENSG00000149294,3,1,7,13,6,21,8,6,11,39,5,11,13,15,50,3,10
9168,ENSG00000149295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,ENSG00000149300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
9170,ENSG00000149305,1,2,1,1,1,1,2,4,0,3,1,5,2,1,3,4,2
9171,ENSG00000149308,34,22,31,57,17,29,54,27,44,26,48,95,77,22,50,87,60
9172,ENSG00000149311,144,119,158,133,64,190,246,128,119,169,255,402,427,105,295,445,211
9173,ENSG00000149313,53,61,63,40,15,49,94,14,59,38,54,66,78,34,84,110,57
9174,ENSG00000149328,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,5,1
9175,ENSG00000149346,10,8,14,17,4,8,24,14,11,14,10,11,30,10,23,42,14
9176,ENSG00000149357,1408,866,1890,2210,999,1164,1619,1556,1869,1177,1303,1702,1293,1013,1620,3303,903
9177,ENSG00000149380,8,2,23,37,1,0,4,8,6,2,4,9,0,4,21,14,1
9178,ENSG00000149403,4,1,5,4,0,9,2,2,0,8,1,16,16,0,15,18,8
9179,ENSG00000149418,16,11,22,17,11,22,29,22,74,24,28,93,21,31,28,185,31
9180,ENSG00000149428,9,2,77,48,8,7,14,5,20,7,3,18,22,12,16,49,17
9181,ENSG00000149435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,ENSG00000149451,3,0,5,2,0,1,0,0,2,0,0,1,2,0,1,27,0
9183,ENSG00000149452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9184,ENSG00000149474,44,23,46,26,13,31,47,17,33,24,30,44,43,22,45,118,22
9185,ENSG00000149476,77,98,87,109,113,118,186,118,136,139,168,142,172,141,176,346,120
9186,ENSG00000149480,262,129,398,252,158,171,343,193,300,209,236,355,304,225,301,836,237
9187,ENSG00000149483,110,88,187,206,84,109,184,178,125,148,125,184,120,123,192,593,132
9188,ENSG00000149485,93,15,200,116,18,24,22,27,57,29,15,38,27,14,27,108,29
9189,ENSG00000149488,4,3,5,6,2,3,3,4,5,4,3,17,6,4,6,19,3
9190,ENSG00000149489,11,3,16,4,14,5,11,12,8,10,7,33,9,5,22,39,9
9191,ENSG00000149499,236,213,302,266,246,237,344,588,310,296,319,741,356,376,416,1986,425
9192,ENSG00000149503,76,6,129,66,17,18,35,17,34,45,16,21,22,26,32,34,39
9193,ENSG00000149506,1,1,1,0,0,4,0,1,0,0,7,1,0,1,1,4,3
9194,ENSG00000149507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,ENSG00000149516,367,5,88,224,33,33,558,1243,524,512,45,96,105,267,1810,884,692
9196,ENSG00000149527,12,14,12,15,11,12,2,2,2,18,30,38,10,11,27,19,5
9197,ENSG00000149531,86,51,113,77,24,32,59,63,83,104,106,40,87,38,91,68,78
9198,ENSG00000149532,262,121,367,262,134,179,333,130,285,211,231,430,335,212,420,659,343
9199,ENSG00000149534,4,4,3,4,5,5,3,3,1,3,1,20,2,2,14,9,5
9200,ENSG00000149541,182,135,242,148,147,180,292,207,179,241,258,387,239,246,378,881,167
9201,ENSG00000149547,176,106,341,160,65,64,183,96,138,114,125,137,157,95,140,374,103
9202,ENSG00000149548,7,1,5,13,1,3,4,2,5,4,3,6,5,1,5,13,11
9203,ENSG00000149554,34,11,67,14,8,6,19,10,12,7,8,13,8,8,24,33,24
9204,ENSG00000149557,11,10,9,2,1,5,6,2,4,4,4,12,3,22,37,34,4
9205,ENSG00000149564,51,46,51,63,67,62,50,64,149,54,19,102,102,92,53,2168,84
9206,ENSG00000149571,2,0,20,2,3,13,4,2,1,1,3,9,1,7,19,12,1
9207,ENSG00000149573,19,16,17,10,8,31,23,7,14,22,28,24,51,13,35,13,42
9208,ENSG00000149575,0,0,1,0,0,0,1,0,1,0,1,2,1,0,2,2,0
9209,ENSG00000149577,151,75,276,591,202,202,175,190,234,204,218,465,255,200,337,890,155
9210,ENSG00000149582,38,7,59,16,10,10,27,12,13,24,25,27,27,30,21,52,13
9211,ENSG00000149591,377,107,619,228,109,106,74,104,109,89,173,155,155,231,271,1161,44
9212,ENSG00000149596,5,0,6,2,0,1,1,0,1,1,0,2,1,1,1,13,1
9213,ENSG00000149599,3,0,11,2,0,0,0,2,0,0,0,0,0,0,0,11,1
9214,ENSG00000149600,198,181,324,125,106,125,247,181,147,172,179,251,201,172,316,724,142
9215,ENSG00000149609,0,0,2,3,1,1,1,2,5,2,1,4,3,0,2,6,3
9216,ENSG00000149633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9217,ENSG00000149634,8,6,6,14,2,7,32,0,8,0,39,20,13,5,38,30,14
9218,ENSG00000149635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9219,ENSG00000149636,55,21,136,49,12,19,34,18,40,17,30,32,28,20,61,90,25
9220,ENSG00000149639,31,2,52,7,5,7,7,8,6,11,9,19,9,4,7,41,12
9221,ENSG00000149646,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0
9222,ENSG00000149651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,ENSG00000149654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,ENSG00000149657,216,56,380,98,45,95,150,37,156,104,188,196,206,98,219,243,115
9225,ENSG00000149658,128,51,203,69,35,86,106,38,80,75,76,108,109,61,147,204,108
9226,ENSG00000149679,36,11,68,38,15,17,27,16,25,24,22,48,20,17,37,66,19
9227,ENSG00000149716,85,51,123,120,53,77,202,61,107,110,137,182,124,80,157,304,94
9228,ENSG00000149735,0,0,0,8,0,0,6,0,7,0,0,17,0,0,0,0,0
9229,ENSG00000149742,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
9230,ENSG00000149743,133,156,252,46,102,78,142,88,113,89,136,156,130,128,165,421,87
9231,ENSG00000149761,227,292,338,145,226,208,399,208,264,264,437,407,244,309,523,774,235
9232,ENSG00000149781,661,816,905,903,1057,1019,1418,1667,1387,1424,929,2185,1055,1486,1628,4719,1251
9233,ENSG00000149782,57,10,86,28,11,16,20,20,19,21,16,47,35,19,25,121,25
9234,ENSG00000149792,203,78,418,114,36,113,243,41,90,56,148,185,141,134,205,235,174
9235,ENSG00000149798,48,96,80,62,87,114,105,179,138,141,30,251,106,153,203,259,108
9236,ENSG00000149806,10426,12069,13534,8349,6838,7713,14950,9173,13374,10090,13462,10047,11624,10905,21358,22679,8096
9237,ENSG00000149809,104,162,230,503,197,100,147,449,341,207,131,606,126,153,194,389,246
9238,ENSG00000149823,933,851,1139,952,854,1142,1770,842,1466,994,1536,1350,898,1176,1972,2320,868
9239,ENSG00000149922,5,1,7,11,5,3,8,11,3,3,7,8,11,9,8,45,11
9240,ENSG00000149923,580,456,1049,498,413,573,842,713,735,548,522,842,579,652,888,1756,604
9241,ENSG00000149925,527,543,1580,2062,955,771,638,5455,727,1229,388,2214,345,994,851,7690,1086
9242,ENSG00000149926,2,1,6,12,2,0,3,15,3,2,3,7,3,0,1,8,3
9243,ENSG00000149927,24,1,27,7,2,5,1,14,0,5,1,6,7,4,5,30,6
9244,ENSG00000149929,75,21,149,57,28,45,65,42,70,25,53,76,43,48,70,169,38
9245,ENSG00000149930,100,48,182,125,56,75,151,78,125,92,96,186,133,124,178,341,111
9246,ENSG00000149932,473,326,515,225,302,384,605,313,432,270,331,733,483,486,724,1174,335
9247,ENSG00000149948,6,2,18,4,1,1,3,13,10,6,3,5,3,4,6,15,4
9248,ENSG00000149968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9249,ENSG00000149970,1,0,1,1,0,1,2,0,0,0,1,1,11,1,1,3,2
9250,ENSG00000149972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9251,ENSG00000150045,3,8,15,34,4,13,8,5,3,12,19,5,12,12,54,17,4
9252,ENSG00000150048,9,16,9,22,11,10,13,13,24,15,10,33,21,10,15,153,16
9253,ENSG00000150051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9254,ENSG00000150054,33,23,22,22,10,24,47,15,25,22,24,46,41,21,56,55,33
9255,ENSG00000150076,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
9256,ENSG00000150093,514,168,922,457,79,177,251,98,299,219,165,358,367,139,340,665,322
9257,ENSG00000150175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,ENSG00000150201,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,ENSG00000150244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,ENSG00000150261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,ENSG00000150269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,ENSG00000150275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9263,ENSG00000150276,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9264,ENSG00000150281,4,5,16,4,6,5,6,18,4,5,1,10,4,0,8,31,7
9265,ENSG00000150316,149,93,188,205,51,73,125,108,195,120,110,115,126,75,167,298,139
9266,ENSG00000150337,210,114,226,122,108,136,133,395,219,165,107,374,149,108,224,492,201
9267,ENSG00000150347,22,10,28,14,10,17,30,18,19,19,25,30,35,10,27,108,27
9268,ENSG00000150361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,ENSG00000150394,0,0,0,0,3,0,0,1,0,0,0,5,0,2,1,18,1
9270,ENSG00000150401,36,45,86,93,47,51,70,23,91,51,113,133,97,37,104,97,88
