"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"553","DNAJC18",26.7547969636669,-4.80137339731281,1.83235203613258,-2.62033348539659,0.00878438178019839,0.0841497459427155
"554","DNAJC7",61.6398750101566,-4.3094005958234,1.4306132418704,-3.01227506477518,0.00259297523790838,0.0441183821124291
"555","DNASE1",78.9380441865115,5.6477078222023,1.52256966514227,3.70932637862226,0.000207811404045149,0.00806097424531654
"556","DNMT1",51.4583641265994,-4.04162004608993,1.44680352918105,-2.79348229705912,0.00521438830344463,0.0633513536812875
"557","DNTTIP1",52.8326738058431,-2.99704159856659,1.37875352755613,-2.17373267858752,0.0297252169811786,0.161884973959134
"558","DOCK1",54.4321456905487,-3.67077412263773,1.3896730047924,-2.6414660930872,0.00825480694066687,0.0820575330610766
"559","DOCK6",132.878792552744,-7.13041806771215,1.69715893036082,-4.20138499709994,2.65287000840201e-05,0.00154356664728
"560","DOCK9",151.484517516453,-2.70773472979768,1.14980114905858,-2.3549591440352,0.0185247423278987,0.126841728058644
"561","DOK2",24.1157127318067,-4.64186153692217,1.90960407190496,-2.4307978838208,0.0150656161125222,0.113506323786532
"562","DOK3",327.789183078042,4.41177582908813,0.911125740961795,4.84211523255945,1.28464224948985e-06,0.000122798035027128
"563","DOK4",19.2677145017606,-4.31739204193752,1.91652764370409,-2.25271576756036,0.0242770761241387,0.144154396552983
"564","DPH1",27.5805206766546,-4.84609142632733,1.82545574589801,-2.65472961325796,0.00793720008999308,0.080469378942676
"565","DPH2",46.1291111955235,-2.78377073033567,1.3719563537369,-2.02905196127654,0.0424529981129212,0.193487355383965
"566","DPM3",31.3299440605548,-3.29575828029451,1.55920901035419,-2.11373732348163,0.0345377088122052,0.177003691021287
"567","DPP7",82.0395576102278,-3.65664904948078,1.31260491942239,-2.78579563079032,0.00533965249291325,0.0639444290706144
"568","DPT",53.1250703801719,-4.08659650349852,1.58509931055076,-2.57813278719969,0.00993358173279573,0.0901852112091255
"569","DPYSL3",194.685776395139,-3.30945397988238,1.3316134125771,-2.48529636952029,0.0129443619284916,0.104197247222881
